,ALL,AAPL,ABT,ABBV,ACN,AMGN,AMZN,AIG,BLK,C,BAC,CAT,BK,AXP,CL,BMY,BIIB,BA,DD,CVS,COST,CMCSA,CSCO,CVX,COP,COF,DHR,EXC,FOXA,F,DUK,FDX,EMR,FB,DOW,FOX,DIS,GOOG,GOOGL,HAL,GM,HON,GILD,HD,GS,GD,GE,LMT,KO,LOW,IBM,INTC,KMI,JPM,JNJ,LLY,MDLZ,MO,MA,MS,MRK,MMM,MDT,MON,MET,MCD,MSFT,OXY,PG,ORCL,NKE,PEP,PM,PFE,NEE,PYPL,TGT,SBUX,T,QCOM,SLB,SPG,TXN,SO,VZ,USB,WFC,UNP,V,WBA,USD,UPS,UNH
1640010600,112.31,169.75,134.98,130.86,385.78,219.99,3341.58,52.91,897.29,58.28,43.16,195.46,56.48,155.89,82.52,61.72,236.96,188.48,75.21,100.32,548.56,48.4,60.36,113.65,68.6,138.35,314.29,38.088,36.39,19.42,103.67,245.55,89.46,325.45,53.51,33.82,146.47,2848.03,2832.14,21.8,54.04,199.85,72.47,389.4,371.61,198.68,89.98,337.42,57.54,245.62,127.06,49.6,15.24,153.94,167.75,263.48,64.78,48.11,337.02,95.37,76.41,172.64,99.53,9.77,58.59,261.73,319.91,26.98,157.86,91.64,156.98,169.42,92.86,61.02,89.94,182.68,219.19,108.09,24.19,176.67,28.47,146.27,184.24,67.12,53.09,54.87,46.85,240.64,208.74,48.83,47.31,202.43,483.73
1640097000,113.32,172.99,135.27,129.95,392.89,220.92,3408.34,55.14,910.87,59.38,44.19,198.31,57.89,160.91,82.09,61.45,234.65,199.52,76.49,100.79,545.43,48.86,61.03,115.47,70.68,143.51,313.92,38.474,36.9,19.61,103.02,251.95,91.03,334.2,54.2,34.21,151.05,2884.41,2869.45,22.66,54.79,201.67,71.84,390.47,380.32,203.29,93.06,340.77,57.77,246.98,128.97,50.77,15.66,156.09,167.21,264.88,64.32,47.77,350.74,97.77,75.54,172.92,101.65,9.73,60.32,264.39,327.29,28.6,157.76,91.51,166.63,168.92,93.04,58.95,90.45,189.14,220.07,110.37,24.47,179.58,29.45,154.47,186.37,66.39,52.78,55.84,47.81,242.22,215.38,49.96,50.88,207.1,487.21
1640183400,113.42,175.64,138.99,132.05,403.69,221.53,3420.74,55.27,911.54,59.6,44.28,202.15,57.91,162.47,82.46,62.1,234.48,201.69,77.0,100.9,549.67,49.03,61.53,116.13,71.08,143.73,319.68,38.78,36.82,20.14,103.16,249.96,89.87,330.45,54.23,34.13,151.88,2938.98,2928.3,22.73,56.08,201.84,72.43,395.64,382.33,203.76,93.07,343.14,58.18,249.7,129.75,50.97,15.57,156.7,167.93,266.5,64.83,46.88,357.48,98.3,76.16,172.64,101.34,9.75,60.88,264.94,333.2,28.92,159.32,89.86,165.44,169.97,92.91,59.55,90.8,191.68,217.74,111.74,24.78,181.38,29.5,155.53,186.93,66.65,52.77,56.07,48.03,242.89,217.96,50.41,51.7,208.44,494.13
1640269800,114.13,176.28,139.16,133.09,403.31,223.79,3421.37,56.57,913.92,60.21,44.42,206.2,58.11,164.19,82.79,62.05,235.41,204.22,78.54,101.31,550.37,50.03,62.28,116.41,71.19,145.1,320.79,38.866,37.28,20.25,102.97,253.82,91.28,335.24,55.14,34.51,153.63,2942.85,2938.33,22.71,56.91,205.22,72.48,397.07,385.04,204.69,94.0,347.02,58.22,250.09,130.63,51.31,15.64,157.26,168.25,273.1,64.94,46.7,360.58,99.34,75.73,174.97,102.9,9.75,61.78,265.95,334.69,28.85,160.1,89.72,165.67,169.78,92.93,58.71,90.7,192.01,221.01,112.37,24.87,182.74,29.57,155.46,187.4,66.54,52.68,56.31,48.36,245.64,216.62,50.48,52.83,212.19,495.38
1640615400,116.08,180.33,141.46,134.41,415.33,225.17,3393.39,56.9,922.57,60.65,44.64,206.38,58.52,164.39,83.91,62.29,234.19,203.17,79.81,102.4,563.47,50.47,63.42,118.79,73.21,145.89,327.41,39.094,37.32,20.8,103.29,256.25,92.17,346.18,55.87,34.62,152.8,2961.28,2958.13,23.17,57.43,206.43,72.87,404.09,388.04,207.13,94.62,350.28,58.65,253.7,131.62,51.94,15.82,158.16,169.67,278.41,65.52,46.79,360.31,100.4,76.57,176.7,104.43,9.752,62.49,268.24,342.45,29.64,161.97,89.54,167.58,171.47,93.54,59.2,91.32,192.01,224.1,114.22,24.78,186.33,29.84,158.43,191.84,66.96,52.68,56.74,48.77,247.95,217.63,50.73,56.13,215.11,499.5
1640701800,117.09,179.29,140.47,134.39,415.27,225.77,3413.22,56.67,921.82,60.62,44.7,206.62,58.46,164.41,84.46,62.35,235.99,206.13,80.45,102.77,564.64,50.51,63.53,118.56,73.12,146.2,323.44,39.665,37.49,20.76,104.57,256.44,92.89,346.22,56.63,34.77,155.2,2928.96,2933.74,23.05,57.11,207.05,72.97,406.22,387.61,207.67,95.3,353.75,58.88,254.02,132.63,51.76,15.86,158.64,170.35,276.43,66.01,47.38,360.78,99.97,76.81,177.64,104.53,9.76,62.61,267.88,341.25,29.48,162.84,88.65,166.42,172.36,93.86,58.01,91.88,190.1,224.91,115.57,24.82,184.82,30.11,157.77,191.1,67.73,52.72,56.75,48.42,249.23,218.05,51.43,54.62,214.68,502.94
1640788200,117.95,179.38,141.19,135.36,415.42,227.6,3384.02,56.78,909.72,60.54,44.63,207.33,58.37,163.83,84.91,62.29,258.31,203.66,80.59,103.7,567.77,50.59,63.96,117.95,72.92,145.59,326.58,40.407,37.09,20.56,104.76,257.49,92.95,342.94,57.06,34.38,154.87,2930.09,2933.1,22.94,57.23,207.53,73.64,410.84,386.2,207.89,94.79,354.27,58.95,257.57,133.35,51.83,,,171.55,278.42,66.37,47.4,361.29,98.73,76.95,178.41,103.95,9.77,62.68,268.49,341.95,29.26,164.19,88.21,168.78,172.97,94.3,57.58,91.99,189.97,227.92,116.38,24.64,186.2,29.65,158.76,190.81,68.07,52.36,56.6,48.45,251.03,218.17,52.25,54.52,214.6,505.58
1640874600,117.68,178.2,141.0,135.93,413.83,226.47,3372.89,56.74,913.76,60.43,44.53,206.08,57.97,164.16,84.59,62.52,240.0,202.71,80.13,103.68,563.91,50.59,63.62,117.43,72.28,145.49,328.47,40.906,37.53,20.47,104.79,258.56,92.66,344.36,56.78,34.75,155.93,2920.05,2924.01,22.76,58.13,207.11,73.36,409.94,385.52,207.54,94.7,353.58,58.78,256.39,133.91,51.74,15.8,158.48,172.31,277.25,65.75,47.25,360.99,98.8,77.14,177.64,104.47,9.75,62.58,267.21,339.32,28.97,162.77,88.01,167.49,172.67,94.26,58.4,92.77,191.88,231.91,116.24,24.78,182.73,29.82,160.04,189.41,68.36,52.25,56.15,48.1,249.54,217.87,51.99,53.13,213.9,504.43
1640961000,117.65,177.57,140.74,135.4,414.55,224.97,3334.34,56.86,915.56,60.39,44.49,206.74,58.08,163.6,85.34,62.35,239.92,201.32,80.78,103.16,567.7,50.33,63.37,117.35,72.18,145.09,329.01,41.198,36.9,20.77,104.9,258.64,92.97,336.35,56.72,34.27,154.89,2893.59,2897.04,22.87,58.63,208.51,72.61,415.01,382.55,208.47,94.47,355.41,59.21,258.48,133.66,51.5,15.86,158.35,171.07,276.22,66.31,47.39,359.32,98.16,76.64,177.63,103.45,9.76,62.49,268.07,336.32,28.99,163.58,87.21,166.67,173.71,95.0,59.05,93.36,188.58,231.44,116.97,24.6,182.87,29.95,159.77,188.47,68.58,51.96,56.17,47.98,251.93,216.71,52.16,52.82,214.34,502.14
1641220200,118.27,182.01,139.04,135.42,407.21,226.69,3408.09,57.39,911.73,63.1,46.18,207.0,58.51,168.21,84.59,61.88,244.14,207.86,80.66,104.16,566.71,50.74,63.16,119.26,73.77,148.34,315.76,40.706,37.64,21.77,103.49,258.55,91.76,338.54,56.87,34.99,156.76,2901.49,2899.83,23.99,61.17,206.8,72.58,408.64,395.33,207.46,96.24,354.36,59.3,255.51,136.04,53.21,16.35,161.7,171.54,271.73,65.97,47.97,370.95,100.19,76.87,177.74,106.1,9.75,63.23,268.58,334.75,31.06,162.9,87.9,164.67,172.98,95.73,56.65,91.66,194.94,231.95,116.68,25.43,186.21,31.72,160.3,190.6,68.17,52.44,57.27,50.73,247.77,221.43,53.06,54.88,213.5,502.28
1641306600,121.13,179.7,135.77,135.16,404.3,227.84,3350.44,59.0,917.22,63.59,47.99,218.08,60.6,173.61,84.87,62.13,241.73,213.63,82.54,104.29,564.23,50.19,61.25,121.43,76.97,151.15,307.26,40.663,37.97,24.31,103.41,264.91,95.83,336.53,58.41,35.13,155.73,2888.33,2887.99,25.43,65.74,209.0,72.21,412.84,407.48,212.05,99.37,361.99,60.29,259.81,138.02,53.14,16.58,167.83,171.08,266.81,66.45,49.03,375.39,104.26,77.01,180.23,106.39,,64.94,268.51,329.01,33.38,163.47,88.84,166.39,173.23,96.34,54.53,90.68,191.14,234.17,114.24,25.64,187.23,33.26,162.98,190.8,68.17,53.47,58.77,52.75,252.03,222.46,53.48,53.73,217.29,490.9
1641393000,121.02,174.92,135.16,135.87,397.18,225.14,3287.14,58.19,891.77,62.85,47.18,219.75,60.18,171.76,85.22,62.16,239.27,213.07,81.79,105.81,549.92,50.22,60.28,122.22,75.65,148.26,305.3,40.635,37.61,23.66,103.64,262.13,95.69,324.17,58.35,34.76,155.19,2753.07,2755.5,25.18,62.74,211.06,72.18,407.24,398.63,210.31,99.37,358.14,60.79,254.75,138.22,53.87,16.67,163.78,172.22,260.65,67.41,48.64,373.9,101.68,78.88,179.49,106.01,9.75,64.63,267.19,316.38,31.81,164.21,86.46,162.25,173.82,95.95,55.63,89.73,187.16,228.86,110.44,26.21,186.5,33.26,161.03,186.82,68.25,54.02,58.46,52.29,252.79,220.0,54.0,49.81,214.56,489.69
1641479400,122.4,172.0,135.14,135.23,378.0,225.17,3265.08,59.19,895.49,64.91,48.13,221.99,61.3,172.9,84.66,61.48,237.3,211.34,81.99,102.59,549.8,50.51,60.92,123.26,78.49,150.73,303.92,40.464,38.43,24.46,103.47,263.19,96.23,332.46,58.24,35.48,156.9,2751.02,2754.95,25.61,62.87,210.82,71.59,405.76,396.93,211.74,99.95,358.0,60.47,257.79,135.34,54.01,17.02,165.52,171.63,259.33,67.38,49.21,370.0,103.42,78.83,178.0,104.97,9.76,66.45,269.69,313.88,32.76,162.83,86.34,161.04,173.86,97.41,54.84,85.77,192.27,231.35,111.14,26.11,185.95,34.05,163.16,186.76,68.17,53.76,60.05,53.63,253.49,219.75,52.44,50.6,216.64,469.65
1641565800,125.95,172.17,135.56,134.88,370.75,227.29,3251.08,60.74,892.27,65.78,49.18,224.19,62.33,174.38,84.44,62.83,232.6,215.5,83.19,104.19,536.18,50.05,61.13,125.03,80.64,154.69,295.67,40.399,39.02,24.44,104.5,263.99,95.69,331.79,59.1,36.0,157.83,2740.09,2740.34,26.02,62.27,215.75,71.26,393.61,397.51,212.09,101.4,360.14,60.33,251.09,134.83,53.44,17.27,167.16,173.95,259.5,67.55,49.77,369.65,104.05,80.3,179.95,105.16,9.75,67.26,267.06,314.04,33.21,162.74,87.51,156.97,174.08,99.14,55.72,86.41,187.6,230.78,107.57,26.29,180.41,35.03,161.27,179.44,68.64,54.24,61.0,54.77,254.78,216.96,53.84,47.54,218.16,458.6
1641825000,123.54,172.19,135.26,136.39,373.0,230.37,3229.72,61.41,873.34,66.03,48.93,221.64,62.8,173.74,83.71,65.1,235.31,209.31,81.97,105.06,518.8,50.52,61.82,125.11,81.03,157.15,303.03,40.528,39.03,23.85,104.56,256.55,95.3,328.07,58.4,35.97,156.6,2771.48,2773.39,25.85,61.07,213.46,72.09,387.46,399.17,210.61,99.42,363.25,60.43,247.69,135.03,55.21,17.43,167.32,173.09,260.11,67.03,50.54,363.91,104.13,82.37,177.41,105.62,9.74,67.5,264.41,314.27,32.38,160.52,89.28,150.44,174.17,100.28,56.24,84.29,182.95,227.42,106.03,26.46,179.68,35.12,160.88,182.96,68.53,53.87,61.36,55.35,250.28,211.97,53.73,48.04,211.73,465.0
1641911400,123.82,175.08,135.7,136.97,375.11,232.38,3307.24,61.77,888.19,67.11,49.21,219.95,63.07,175.38,83.17,65.48,241.52,216.02,83.03,106.04,522.03,51.14,62.37,127.97,83.59,158.51,305.33,39.672,38.95,24.35,103.23,255.54,96.38,334.37,59.18,35.86,157.89,2800.35,2794.72,27.24,61.46,216.31,72.37,386.67,403.05,211.58,101.79,364.14,60.45,249.5,132.87,55.91,17.61,167.49,171.25,262.32,67.26,49.48,366.29,105.92,81.67,178.98,107.89,,68.0,262.12,314.98,34.7,158.66,88.48,150.3,174.09,100.99,56.69,84.79,191.52,227.55,104.04,26.34,185.4,36.48,161.83,184.64,67.65,53.59,62.12,56.06,246.42,214.38,54.33,49.63,211.27,469.0
1641997800,123.79,175.53,133.72,137.29,377.19,231.76,3304.14,61.37,885.11,67.28,48.86,222.4,63.55,174.47,82.87,64.82,225.34,217.45,83.72,105.78,525.8,50.95,62.12,127.33,84.4,158.79,306.38,39.936,39.29,24.47,103.62,256.21,96.92,333.26,59.26,36.22,157.8,2832.96,2828.61,27.44,61.03,218.25,72.25,389.4,390.31,211.93,102.24,361.3,60.54,250.72,133.59,55.74,17.65,168.44,169.79,255.92,67.37,49.49,367.31,103.05,81.2,179.42,108.95,9.74,67.62,260.92,318.27,34.75,159.01,88.31,152.21,173.9,101.44,56.65,85.09,187.2,224.47,103.87,26.45,186.42,36.45,161.93,186.03,67.78,53.45,62.49,56.4,247.0,215.71,53.91,50.24,211.22,473.72
1642084200,124.16,172.19,129.65,133.52,361.37,230.85,3224.28,61.87,867.58,67.78,48.76,227.0,63.65,173.29,82.54,64.6,236.67,223.9,84.01,105.34,516.88,51.28,61.5,126.8,83.62,161.37,292.05,40.292,40.07,25.02,104.15,257.67,97.28,326.48,59.94,36.84,155.44,2782.62,2771.74,27.93,61.77,219.43,71.88,386.98,390.8,211.37,102.46,365.18,60.9,250.7,134.76,54.94,17.57,168.23,168.76,249.67,67.64,50.31,369.52,102.55,81.32,181.02,108.78,9.75,67.89,261.41,304.8,34.15,158.29,87.79,149.59,174.18,102.1,55.54,84.9,181.01,225.83,102.4,26.8,183.89,36.17,162.99,184.15,68.35,53.52,63.19,56.0,247.62,215.0,54.19,47.31,210.47,467.43
1642170600,124.08,173.07,128.16,135.87,353.36,235.36,3242.76,61.91,848.6,66.93,47.91,228.94,63.6,168.4,83.45,64.93,239.3,225.96,84.97,106.22,502.99,51.68,61.36,128.96,86.74,160.56,293.31,40.114,41.02,25.19,104.04,256.22,97.47,331.9,60.74,37.7,151.94,2795.73,2789.61,28.74,61.1,217.65,71.77,372.0,380.94,213.1,103.16,372.62,61.39,243.4,134.21,55.7,17.89,157.89,167.84,244.12,68.1,50.81,372.14,98.88,81.38,178.74,108.55,9.74,68.37,257.71,310.2,35.51,159.81,87.69,148.18,175.64,103.38,54.95,83.2,178.42,221.4,100.12,27.18,188.69,37.81,155.7,187.01,68.66,53.28,63.25,58.06,246.27,214.67,54.3,49.26,206.54,468.69
1642516200,123.22,169.8,126.57,136.78,348.28,233.83,3178.35,60.9,832.0,65.3,46.26,229.87,62.92,166.17,83.12,64.89,233.81,225.01,83.77,104.51,488.07,50.18,59.73,129.38,87.51,157.08,288.4,39.971,39.9,24.38,101.87,253.33,96.37,318.15,60.2,36.7,152.27,2725.81,2719.96,28.6,58.79,213.59,70.43,366.72,354.4,211.16,102.89,376.54,60.9,238.41,132.94,54.76,17.7,151.27,167.1,247.07,67.37,50.46,366.3,94.01,81.54,178.28,107.49,,68.19,256.48,302.65,36.03,156.73,85.55,146.95,173.96,101.73,54.11,81.25,174.46,220.01,97.73,27.31,178.86,37.54,153.89,182.28,68.01,53.43,62.19,56.69,238.04,215.71,53.52,45.16,205.59,460.99
1642602600,120.93,166.23,126.05,135.21,343.74,231.3,3125.98,58.84,825.5,64.24,46.44,221.66,59.24,161.39,84.06,64.72,230.81,217.08,81.58,103.45,490.16,50.33,58.9,128.91,87.28,151.61,287.03,40.292,39.66,22.45,102.17,252.19,94.92,319.59,59.84,36.48,150.11,2713.04,2702.33,28.38,56.24,210.73,69.07,359.69,347.32,210.36,100.62,377.33,61.0,234.7,131.58,53.62,17.43,148.93,166.58,245.05,67.6,50.09,360.73,95.73,81.29,178.48,107.76,9.74,66.76,255.22,303.33,35.83,162.0,83.38,145.11,175.21,101.49,53.54,82.59,173.55,223.84,96.87,27.28,172.47,37.1,148.59,178.3,68.33,53.5,57.37,55.57,239.49,214.68,53.53,42.34,203.76,462.52
1642689000,119.49,164.51,124.71,133.03,342.69,228.9,3033.35,58.84,826.55,64.46,45.75,216.63,59.92,160.92,83.29,64.58,225.91,214.19,79.18,102.39,482.82,50.22,58.08,128.45,85.63,150.27,282.96,40.642,38.19,21.65,102.31,250.74,93.65,316.56,57.81,35.27,147.62,2670.13,2666.15,28.14,54.65,208.92,67.81,349.58,348.1,208.98,98.25,375.13,60.75,223.93,130.82,52.04,17.43,147.66,165.25,243.13,67.76,50.33,364.0,99.83,80.75,173.57,106.11,9.72,66.46,253.13,301.6,34.95,162.0,82.72,142.73,173.94,102.02,54.05,83.51,173.28,221.72,95.72,27.02,166.5,37.05,147.43,173.45,67.88,53.4,56.94,55.0,242.07,214.35,53.18,39.43,202.29,463.0
1642775400,119.41,162.41,125.83,131.98,335.63,227.72,2852.86,57.32,800.92,63.27,44.92,214.09,57.18,158.74,83.67,63.54,220.52,205.44,77.47,101.56,481.61,49.73,56.68,126.91,82.72,146.52,280.45,40.492,37.69,20.65,102.98,244.91,93.2,303.17,56.72,34.82,137.38,2601.84,2607.03,27.54,53.28,205.1,68.51,349.1,343.91,206.54,96.3,371.2,60.45,225.02,129.35,52.04,17.37,145.08,164.87,243.06,68.36,50.32,355.08,98.86,79.98,172.65,105.6,9.735,65.61,254.59,296.03,33.75,162.62,82.22,142.95,174.22,102.92,52.79,82.6,163.54,217.25,96.31,26.61,164.93,36.36,146.96,175.64,67.81,53.16,55.1,53.67,246.33,205.93,52.5,37.88,201.95,461.17
1643034600,121.92,161.62,123.82,132.16,339.0,226.08,2890.88,57.46,786.82,62.7,44.55,214.33,58.9,158.93,83.67,62.61,224.69,204.2,77.15,103.51,488.9,50.07,56.9,127.18,83.02,148.3,276.86,40.014,39.09,20.39,102.58,245.72,93.04,308.71,56.62,35.86,137.46,2607.44,2616.08,28.59,52.64,204.45,68.57,363.81,343.39,207.08,96.91,373.33,59.96,232.35,128.82,51.94,17.32,144.95,162.97,240.42,67.61,49.95,349.42,98.08,78.83,172.8,104.21,9.73,65.41,253.61,296.37,34.01,161.3,82.42,146.0,173.33,100.58,51.54,81.92,162.17,220.58,98.1,26.34,170.07,36.6,146.1,178.34,67.37,52.96,56.81,53.32,245.1,201.85,52.38,38.63,204.13,462.27
1643121000,121.93,159.78,123.27,133.09,334.95,225.04,2799.72,58.21,798.55,64.11,45.43,,59.02,173.11,81.74,62.46,222.31,204.1,76.83,103.1,477.32,49.67,56.11,132.59,87.11,152.16,271.2,39.558,39.16,19.98,102.32,244.04,91.21,300.15,57.18,35.88,136.51,2534.71,2538.7,30.59,51.9,202.3,68.84,358.98,341.55,205.96,91.11,387.17,59.82,230.01,136.1,51.0,17.5,146.53,167.63,239.46,66.98,50.03,338.76,99.04,79.46,173.75,104.17,9.71,65.43,250.68,288.49,36.77,159.54,81.07,145.48,171.34,102.14,52.54,75.1,158.2,214.68,97.01,26.48,165.45,38.79,146.78,173.96,67.25,52.9,57.41,53.59,244.12,202.0,50.99,35.92,201.94,456.84
1643207400,120.3,159.69,120.07,134.23,329.89,222.54,2777.45,57.63,795.47,64.75,45.9,214.29,58.92,175.32,81.39,62.24,219.6,194.27,76.74,104.86,483.47,48.46,55.33,132.69,87.06,144.9,266.77,39.729,38.04,19.91,101.95,243.16,90.58,294.63,57.22,34.87,133.6,2584.8,2584.66,30.8,52.35,200.65,67.34,357.28,342.68,204.92,89.32,391.24,59.6,228.1,134.26,51.69,17.52,147.92,168.38,237.86,66.62,49.47,344.66,100.17,79.14,169.3,104.09,9.73,66.06,249.85,296.71,37.06,158.15,79.59,143.99,169.53,101.38,53.01,72.64,156.98,211.71,95.58,24.25,167.0,39.8,145.58,178.33,67.02,51.02,57.56,54.14,244.88,205.87,49.76,37.08,199.0,458.43
1643293800,120.25,159.22,120.44,135.97,333.36,224.0,2792.75,56.42,787.96,64.15,45.47,212.17,58.37,171.9,82.7,63.86,218.94,189.75,76.49,106.79,482.52,48.01,54.62,135.37,89.66,141.68,269.97,40.036,38.25,19.55,103.25,241.93,90.63,294.64,60.18,35.01,135.42,2582.42,2580.1,30.83,51.45,200.65,67.27,356.43,341.03,208.8,89.9,389.08,59.65,225.93,132.52,48.05,17.48,145.31,170.59,236.72,67.47,50.34,350.53,101.15,80.58,170.16,103.18,9.71,65.31,248.74,299.84,37.26,159.13,79.78,144.64,169.37,102.25,53.37,72.51,158.11,212.18,95.32,24.12,161.2,38.86,143.89,174.81,68.03,51.19,57.44,53.76,244.59,206.15,50.0,33.99,194.83,461.6
1643380200,120.86,170.33,125.35,137.92,342.85,229.14,2879.56,56.96,808.14,64.69,45.87,201.16,58.48,177.06,83.05,64.91,225.21,190.57,76.07,109.27,492.43,49.72,55.61,130.61,89.22,142.62,281.11,40.892,40.1,19.54,104.73,244.78,90.71,301.71,60.04,36.71,138.63,2665.79,2667.02,31.36,50.24,201.99,68.86,366.54,347.01,212.82,92.1,393.15,60.84,234.99,134.5,47.73,17.2,146.61,171.79,245.1,66.42,50.48,382.51,101.8,80.9,163.1,103.13,9.71,66.06,256.09,308.26,37.57,160.5,80.48,145.91,172.67,103.52,54.33,72.5,163.52,217.67,97.21,25.21,166.81,39.68,146.4,177.29,69.0,52.9,58.08,54.19,245.93,228.0,50.46,35.63,198.25,466.06
1643639400,120.67,174.78,127.46,136.89,353.58,227.14,2991.47,57.75,822.94,65.12,46.14,201.56,59.26,179.82,82.45,64.89,226.0,200.24,76.6,106.51,505.13,49.99,55.67,131.33,88.62,146.73,285.79,41.334,40.61,20.3,105.06,245.86,91.95,313.26,59.73,37.18,142.97,2713.97,2706.07,30.74,52.73,204.48,68.68,366.98,354.68,212.1,94.48,389.13,61.01,237.35,133.57,48.82,17.36,148.6,172.29,245.39,67.03,50.88,386.38,102.54,81.48,166.02,103.49,9.77,67.06,259.45,310.98,37.67,160.45,81.16,148.07,173.52,102.85,52.69,78.12,171.94,220.43,98.32,25.5,175.76,39.07,147.2,179.49,69.49,53.23,58.19,53.8,244.55,226.17,49.76,39.52,202.21,472.57
1643725800,118.72,174.61,127.2,137.0,353.42,228.68,3023.87,59.11,825.95,66.56,46.94,205.35,60.69,183.54,81.92,65.19,229.37,208.34,77.89,106.27,508.41,49.94,55.37,134.79,91.54,150.49,287.29,41.248,40.31,20.66,103.45,252.0,92.48,319.0,61.81,36.99,144.49,2757.57,2752.88,31.37,54.07,205.34,68.47,368.7,364.06,212.87,97.95,387.01,60.56,238.35,135.53,48.95,17.41,151.15,170.88,248.28,66.68,50.64,392.06,103.95,81.92,167.43,103.59,9.77,68.09,258.99,308.76,39.29,159.74,81.04,148.22,172.34,103.25,53.07,77.23,175.8,219.23,98.76,24.42,177.13,39.52,147.36,181.29,67.99,53.2,59.27,55.6,246.71,232.36,49.75,40.25,230.69,468.41
1643812200,117.69,175.84,130.04,138.62,359.47,228.93,3012.25,60.25,822.51,66.23,46.89,204.94,61.05,184.16,82.8,64.8,224.96,207.52,79.15,108.9,522.02,49.99,56.17,135.41,92.21,149.62,294.43,42.86,40.67,20.63,105.0,251.82,97.56,323.0,61.66,37.27,142.62,2960.73,2960.0,31.41,53.5,207.55,65.82,373.73,363.06,214.08,98.04,387.34,61.18,239.11,137.25,49.51,17.41,149.94,172.77,250.83,67.9,50.5,396.75,103.92,82.01,166.66,103.37,9.74,68.53,262.28,313.46,39.62,162.6,82.5,148.71,175.47,103.9,53.86,77.73,132.57,217.61,97.73,24.54,188.2,39.25,149.55,187.84,68.81,53.8,59.77,55.93,251.26,235.42,50.41,42.44,232.11,479.78
1643898600,121.67,172.9,130.11,140.73,345.55,224.04,2776.91,59.49,805.77,65.26,46.43,200.59,60.77,184.04,82.73,64.07,220.17,206.39,77.72,108.72,521.77,49.64,55.2,134.2,90.87,148.29,289.91,43.79,40.9,19.89,105.43,247.32,96.59,237.76,61.21,37.45,140.03,2853.01,2861.8,31.22,53.11,191.74,65.39,364.81,358.88,212.17,98.32,389.7,61.61,234.11,137.78,48.28,17.27,148.7,172.76,244.81,67.94,50.42,390.07,102.29,79.01,164.39,102.17,9.73,67.73,260.64,301.25,40.0,164.14,81.94,145.31,175.37,103.81,53.38,75.77,124.3,213.22,95.94,24.56,179.1,38.58,145.56,175.59,69.25,53.79,59.15,55.17,244.35,231.54,49.5,38.69,228.69,488.77
1643985000,122.12,172.39,129.71,140.65,347.5,222.11,3152.79,60.99,809.82,66.08,48.28,198.41,61.81,185.85,81.12,64.99,221.53,206.45,76.06,108.49,519.77,49.33,55.15,135.88,91.87,150.35,287.63,43.52,40.69,17.96,104.25,244.11,95.38,237.09,60.6,37.25,142.02,2860.32,2865.86,31.94,51.29,191.5,63.9,359.67,367.6,212.29,99.01,389.33,60.96,229.07,137.15,48.01,17.35,152.56,171.63,242.27,67.02,50.19,382.2,104.11,78.56,160.73,102.73,9.73,68.99,260.06,305.94,40.8,161.53,82.11,145.39,172.49,103.59,53.0,76.01,126.08,214.04,95.0,24.08,179.47,38.51,145.18,171.42,68.69,53.31,59.7,56.33,242.39,228.39,48.6,39.17,224.79,483.17
1644244200,124.76,171.66,128.05,142.53,343.96,223.53,3158.71,61.79,816.92,66.36,48.51,199.82,62.25,187.87,81.12,66.19,221.3,211.92,75.37,109.41,515.89,48.86,55.17,138.55,92.94,152.17,285.15,43.64,40.61,17.89,104.34,243.73,95.73,224.91,59.91,37.18,142.51,2778.76,2784.02,32.51,50.71,192.48,63.76,357.35,368.15,212.12,99.9,392.34,61.6,227.02,137.24,48.18,17.46,153.07,171.06,243.55,67.48,50.39,376.13,105.18,77.58,161.17,101.99,9.78,68.87,259.85,300.95,41.0,160.32,80.74,145.14,171.81,103.58,53.21,75.68,121.41,211.29,95.19,23.93,175.09,40.27,148.92,169.95,67.65,53.0,59.58,57.33,241.15,227.16,49.09,39.29,225.06,483.7
1644330600,127.18,174.83,128.65,143.51,345.07,241.01,3228.27,62.7,807.39,67.12,49.38,201.5,63.62,194.0,80.92,65.89,222.39,213.27,80.13,110.83,521.15,49.21,55.34,136.44,91.33,155.98,285.62,43.02,40.82,17.72,104.41,243.86,97.12,220.18,61.09,37.35,142.48,2784.26,2787.98,31.76,49.46,194.56,63.7,361.44,370.1,214.46,99.31,396.04,62.0,231.76,137.02,48.81,17.29,155.95,171.51,239.91,68.05,50.42,374.37,106.35,76.91,162.41,104.21,9.74,70.33,260.08,304.56,39.35,,80.79,143.53,172.02,103.85,51.7,75.46,120.26,212.95,94.92,23.94,178.59,38.9,142.04,172.63,67.89,52.82,59.58,58.75,242.95,227.94,49.79,41.05,225.2,493.41
